"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"ESYJ43IJ","webpage","2022","2022; NICE (UK)","Osteoarthritis in over 16s: diagnosis and management (NG226)","","","","","United Kingdom","","2022","2026-01-08 02:50:40","2026-01-08 02:50:40","","","","","","","","","","","","","","","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4EKYPW2R","webpage","2020","Raija Sipilä (raija.sipila@duodecim.fi); Osteoporosis; 2020; CC (FI)","Osteoporoosi","","","","","Finland","","2020","2026-01-08 02:50:40","2026-01-08 02:50:40","","","","","","","","","","","","","","","Finnish","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8DAB9NUB","webpage","","Agency for Care Effectiveness; NA","Osteoporosis  identification and management in primary care","","","","","","","","2026-01-08 02:50:40","2026-01-08 02:50:40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VP5B5DJG","webpage","2012","2020; NICE (UK)","Osteoporosis: assessing the risk of fragility fracture (CG146)","","","","","United Kingdom","","2012","2026-01-08 02:50:41","2026-01-08 02:50:41","","","","","","","","","","","","","","","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ICUJF66G","webpage","2016","2020; HAS (FR)","Otite moyenne aiguë purulente de l’adulte","","","","","France","","2016","2026-01-08 02:50:42","2026-01-08 02:50:42","","","","","","","","","","","","","","","French","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A9XCTIV9","webpage","2016","2020; HAS (FR)","Otite moyenne aiguë purulente de l’enfant de plus de 3 mois","","","","","France","","2016","2026-01-08 02:50:42","2026-01-08 02:50:42","","","","","","","","","","","","","","","French","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LZ2ND9RC","webpage","2014","Jolanda Wittenberg (j.wittenberg@nhg.org); Otitis externa; 2020; NHG (NL)","Otitis externa (M49)","","","","","Netherlands","","2014","2026-01-08 02:50:42","2026-01-08 02:50:42","","","","","","","","","","","","","","","Dutch","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KU87UBJR","webpage","2018","2020; NICE (UK)","Otitis media (acute): antimicrobial prescribing (NG91)","","","","","United Kingdom","","2018","2026-01-08 02:50:42","2026-01-08 02:50:42","","","","","","","","","","","","","","","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"F4ZCDYQ5","webpage","2014","Jolanda Wittenberg (j.wittenberg@nhg.org); 2020; NHG (NL)","Otitis media acuta bij kinderen (M09)","","","","","Netherlands","","2014","2026-01-08 02:50:43","2026-01-08 02:50:43","","","","","","","","","","","","","","","Dutch","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FRQT4SKG","webpage","2014","Jolanda Wittenberg (j.wittenberg@nhg.org); Otitis media with effusion in children; 2020; NHG (NL)","Otitis media met effusie bij kinderen (M18)","","","","","Netherlands","","2014","2026-01-08 02:50:43","2026-01-08 02:50:43","","","","","","","","","","","","","","","Dutch","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CWA6FMA6","webpage","2008","2020; NICE (UK)","Otitis media with effusion in under 12s: surgery (CG60)","","","","","United Kingdom","","2008","2026-01-08 02:50:43","2026-01-08 02:50:43","","","","","","","","","","","","","","","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XDVNXIX3","webpage","2015","2020; HAS (FR)","Outil d’aide au repérage précoce et intervention brève : alcool, cannabis, tabac chez l’adulte","","","","","France","","2015","2026-01-08 02:50:44","2026-01-08 02:50:44","","","","","","","","","","","","","","","French","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"78A7GDFC","webpage","2015","2020; HAS (FR)","Outils de déclinaison du parcours des patients insuffisants rénaux en prétraitement de suppléance","","","","","France","","2015","2026-01-08 02:50:44","2026-01-08 02:50:44","","","","","","","","","","","","","","","French","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZEBTHK7B","webpage","2016","2020; HAS (FR)","Outils de sécurisation et d'autoévaluation de l'administration des médicaments","","","","","France","","2016","2026-01-08 02:50:44","2026-01-08 02:50:44","","","","","","","","","","","","","","","French","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GZFGU39Q","webpage","2018","guidelines@asco.org; 2020; ASCO (US), IDSA (US)","Outpatient Management of Fever and Neutropenia in Adults Treated for Malignancy: American Society of Clinical Oncology and Infectious Diseases Society of America Clinical Practice Guideline Update","","","","","United States","","2018","2026-01-08 02:50:44","2026-01-08 02:50:44","","","","","","","","","","","","","","","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZDF3YB42","webpage","2024","Amir Qaseem (aqaseem@acponline.org); ACP (US)","Outpatient Treatment of Confirmed COVID-19: Living, Rapid Practice Points From the American College of Physicians","","","","","United States","","2024","2026-01-08 02:50:45","2026-01-08 02:50:45","","","","","","","","","","","","","","","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VDN4YYBT","webpage","2016","Leen Verleye (leen.verleye@kce.fgov.be); 2020; KCE (BE)","Ovarian cancer : diagnosis, treatment and follow-up","","","","","Belgium","","2016","2026-01-08 02:50:45","2026-01-08 02:50:45","","","","","","","","","","","","","","","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HJQYXK9N","webpage","2011","2020; NICE (UK)","Ovarian cancer: recognition and initial management (CG122)","","","","","United Kingdom","","2011","2026-01-08 02:50:45","2026-01-08 02:50:45","","","","","","","","","","","","","","","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9PZAHEN4","webpage","2012","Mirte Tilma (m.tilma@iknl.nl); Ovarian carcinoma; 2020; IKNL (NL)","Ovarian carcinoma. National consensus-based nutrition guideline","","","","","Netherlands","","2012","2026-01-08 02:50:46","2026-01-08 02:50:46","","","","","","","","","","","","","","","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PQ4MEL4R","webpage","2018","Jolanda Wittenberg (j.wittenberg@nhg.org); Distress and burnout; 2020; NHG (NL)","Overspanning en burn-out (M110)","","","","","Netherlands","","2018","2026-01-08 02:50:46","2026-01-08 02:50:46","","","","","","","","","","","","","","","Dutch","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XD29I4UV","webpage","2025","2025; NICE (UK)","Overweight and obesity management (NG246)","","","","","United Kingdom","","2025","2026-01-08 02:50:46","2026-01-08 02:50:46","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"N4CNQCSS","webpage","2015","Raija Sipilä (raija.sipila@duodecim.fi); Headache (children); 2020; CC (FI)","Päänsärky (lapset)","","","","","Finland","","2015","2026-01-08 02:52:11","2026-01-08 02:52:11","","","","","","","","","","","","","","","Finnish","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2ZS58KQX","webpage","2009","Pain; 2020; IKNL (NL)","Pain (english version)","","","","","Netherlands","","2009","2026-01-08 02:52:11","2026-01-08 02:52:11","","","","","","","","","","","","","","","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8GLWDLZF","webpage","2009","David Gorria (info@physio-europe.org); Pain in the back – Avoiding back pain in children and teenagers Attached the guideline; 2020; ERWCPT (BE)","Pain in the back – Avoiding back pain in children and teenagers Attached the guideline","","","","","","","2009","2026-01-08 02:52:11","2026-01-08 02:52:11","","","","","","","","","","","","","","","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XIDV9QUD","webpage","2025","Nafsin Nizum (nnizum@rnao.ca); RNAO (CA)","Pain: Prevention, assessment and management, Fourth edition","","","","","Asia-Pacific countries,Australia,Belgium,Canada,China,Denmark,Egypt,Europe,Finland,France,Germany,India,International,Italy,Japan,Kingdom of Saudi Arabia,Korea,Latin America,Malaysia,Netherlands,New Zealand,Qatar,Scotland,Singapore,South Africa,Spain,Tunisia,United Kingdom,United States","","2025","2026-01-08 02:52:12","2026-01-08 02:52:12","","","","","","","","","","","","","","","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9SDAENAV","webpage","","Mira Palonen (mira.palonen@hotus.fi); Prevention and identification of pressure ulcers in adults","Painehaavan ehkäisy ja tunnistaminen aikuisilla","","","","","Finland","","","2026-01-08 02:52:12","2026-01-08 02:52:12","","","","","","","","","","","","","","","Finnish,Swedish","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NVJS3YT2","webpage","2023","Raija Sipilä (raija.sipila@duodecim.fi); Obsessive-compulsive disorder (OCD); 2022; CC (FI)","Pakko-oireinen häiriö (OCD)","","","","","Finland","","2023","2026-01-08 02:52:12","2026-01-08 02:52:12","","","","","","","","","","","","","","","Finnish","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"REV2MYT3","webpage","2009","Palliative sedation; 2020; IKNL (NL)","Palliatieve sedatie. National consensus-based guideline","","","","","Netherlands","","2009","2026-01-08 02:52:13","2026-01-08 02:52:13","","","","","","","","","","","","","","","Dutch","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RGP4WZ69","webpage","","Jacqueline Liu, Richtlijnen@pznl.nl; Palliative care for end-stage renal failure","Palliatieve zorg bij eindstadium nierfalen","","","","","","","","2026-01-08 02:52:13","2026-01-08 02:52:13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
